"","kba","domestic_timber"
"1556",6610,0
"1557",6611,0.218214992197796
"1558",6612,0.0608124926223143
"1559",6613,0
"1560",6614,0
"1561",6615,0
"1562",6616,0
"1563",6617,0
"1564",6618,0.365104977592608
"1565",6619,0
"1566",6620,0.670066775836116
"1567",6621,0.00203536143443069
"1568",6622,12.4711545617208
"1569",6623,0
"1570",6624,0
"1571",6627,0
"1572",6628,0
"1573",6629,0.000564040106837638
"1574",6630,0
"1575",6631,0
"1576",6633,0.0319461561739445
"1577",6634,0
"1578",6635,0
"1579",6636,0
"1580",6637,0.0397239157831881
"1581",6638,0.456260090039498
"1582",6639,0
"1583",6640,0.173952770330309
"1584",6641,0
"1585",6642,0
"1586",6643,0
"1587",6644,0
"1588",6663,1.75018999150125
"1589",6665,0.196932196617126
"1590",6667,0
"1591",6668,22.6762728616113
"1592",6669,1.29932120221446
"1593",6670,9.31036923214899
"1594",6673,46.2912294223609
"1595",6674,32.6070094510329
"1596",6675,21.5188912498498
"1597",6677,0
"1598",6678,0
"1599",6679,0
"1600",6681,0
"1601",6683,0
"1602",6684,0.261317220278252
"1603",6686,0.186724154400562
"1604",6687,1.72209130857097
"1605",6689,0
"1606",6696,1.81198286405881
"1607",6698,0
"1608",6701,27.7724945611854
"1609",6702,4.41607744649297
"1610",6703,34.5346935325773
"1611",6704,0.563738511421923
"1612",6705,2.02256446881656
"1613",6706,0.0103446111576302
"1614",6707,0
"1615",6708,0
"1616",6710,0
"1617",6711,0
"1618",6712,0
"1619",6714,0
"1620",6715,0
"1621",6716,0
"1622",6717,0
"1623",6719,0
"1624",6720,0
"1625",6721,0
"1626",6722,0
"1627",6723,0
"1628",6724,0
"1629",6725,0.0213710879811093
"1630",6726,0
"1631",6727,0
"1632",6728,0
"1633",6729,0
"1634",6730,0
"1635",6731,0
"1636",6732,0.146817024705816
"1637",6733,0.0354969921526458
"1638",6742,4.24650002803606
"1639",6745,0
"1640",6746,0
"1641",6747,6.02939661482154
"1642",6750,5.46252738671587
"1643",6751,0.800605155002113
"1644",6752,13.2816087630311
"1645",6753,0
"1646",6754,0
"1647",6755,0
"1648",6756,0
"1649",6757,0
"1650",6758,0.276013052025823
"1651",6773,0.157375942937041
"1652",6774,17.7507946424479
"1653",6775,0.264110742014003
"1654",6777,1.97686833143234
"1655",6778,0
"1656",6800,0
"1657",6801,0
"1658",6802,0
"1659",6803,0
"1660",6804,0.0635157749056816
"1661",6805,0
"1662",6806,85.9734414020305
"1663",6807,2.60640932418881
"1664",6808,5.95869618806974
"1665",6809,0
"1666",30047,2.49680904435993
"1667",6811,0.496554888513452
"1668",6812,2.26532138237472
"1669",6814,48.7459198784214
"1670",6815,5.93055354698325
"1671",6816,1.01545920964964
"1672",6817,0.00171657983441504
"1673",6818,0
"1674",6819,71.6505976211883
"1675",6820,123.66163036636
"1676",6821,8.21382659582391
"1677",6826,0
"1678",6827,0
"1679",6830,8.21070763983038
"1680",6831,0
"1681",6840,0
"1682",6841,0
"1683",6842,0
"1684",6843,0
"1685",6844,0
"1686",6845,0
"1687",6846,9.10837027575868
"1688",6847,2.55379994475025
"1689",6848,0
"1690",6849,0
"1691",6850,0
"1692",6851,0
"1693",6852,12.7000882872884
"1694",6853,0
"1695",6854,1.7471612426426
"1696",6855,4.41807387051231
"1697",6856,0
"1698",6857,0
"1699",6858,0
"1700",6859,4.7017623094104
"1701",6860,0.0765053157022799
"1702",6861,0.0643517510938171
"1703",6862,1.70683651497618
"1704",6863,1.2293041177475
"1705",6864,1.77433268851294
"1706",6865,0.328667040236235
"1707",6866,0.518294482537119
"1708",6867,5.73796459110852
"1709",6869,49.5681376316971
"1710",6870,0
"1711",6872,0
"1712",6873,0
"1713",6875,0
"1714",6876,7.6309739533502e-06
"1715",6877,0
"1716",6878,0.0168857940579241
"1717",6879,0.183803780315636
"1718",6880,4.76596279725555
"1719",6885,0
"1720",6886,0
"1721",6887,0.00615536454151757
"1722",6888,0
"1723",6889,0
"1724",6890,0.00279001934873673
"1725",6891,0
"1726",6892,33.2353759229079
"1727",6893,2.81092553369654
"1728",6894,4.25787962602837
"1729",6895,5.42399123538695
"1730",6896,3.07644728936792
"1731",6897,0
"1732",6898,0
"1733",6899,0
"1734",6900,0
"1735",6901,0
"1736",6903,0
"1737",6904,0
"1738",6905,0
"1739",6906,0
"1740",6907,0
"1741",6908,0
"1742",6909,0
"1743",6910,0
"1744",6911,0
"1745",6912,0
"1746",6913,0
"1747",6914,9.88658881925588
"1748",6915,0
"1749",6952,0
"1750",6956,0
"1751",6957,0
"1752",6959,0
"1753",6960,0
"1754",6962,0
"1755",6964,0
"1756",6965,3.18300266799309
"1757",6966,29.6509485160745
"1758",6967,0
"1759",6969,8.59129314099663
"1760",6970,5.91502385557731
"1761",6971,0
"1762",6972,26.3471902738515
"1763",6973,8.3376242219414
"1764",6975,0
"1765",6976,47.9825844221741
"1766",6977,80.9376685064934
"1767",6978,35.5483970909428
"1768",6979,45.0154944011309
"1769",6980,112.794103636639
"1770",6981,226.799375722511
"1771",6982,7.08220523251576
"1772",6983,0
"1773",6984,0
"1774",6985,0
"1775",6986,8.06569784379994
"1776",6987,32.8978743463026
"1777",6988,33.3844541287682
"1778",6989,0
"1779",6990,0
"1780",6991,0
"1781",6992,0
"1782",6993,0
"1783",6994,10.446274229114
"1784",6995,1.53569351240171
"1785",6996,0.573529877257988
"1786",6997,0
"1787",6998,0
"1788",6999,0
"1789",7000,0
"1790",7001,33.5153043696059
"1791",7002,0
"1792",7003,0
"1793",7004,1.0221867933293
"1794",7005,0
"1795",7006,1.15706766080315
"1796",7007,0
"1797",7009,0.428157296726354
"1798",7010,0
"1799",7011,1.1164050049433
"1800",7012,0
"1801",7013,2.69213032892978
"1802",7014,0.00436366584216639
"1803",7015,0
"1804",7016,0
"1805",7017,0
"1806",7018,0
"1807",7019,0
"1808",7023,3.13519219935799
"1809",7024,0
"1810",7025,0
"1811",7028,5.02486757502962
"1812",7032,0.957381339351963
"1813",7035,0
"1814",7036,6.52220353279214
"1815",7037,1.1577415316372
"1816",7038,0
"1817",7040,8.10170312822553
"1818",7041,2.43447123227885
"1819",7042,0
"1820",7043,0
"1821",7044,6.33445044030682
"1822",7046,10.4702372140369
"1823",7047,16.8968284143592
"1824",7048,0.89720831505009
"1825",7049,0.205718895844596
"1826",7050,0.0277868647313813
"1827",7051,3.36353616649316
"1828",7052,0
"1829",7053,0.865762258548517
"1830",7054,0
"1831",7055,0
"1832",7056,0
"1833",7057,0
"1834",7058,0
"1835",7059,28.8032317235517
"1836",7060,6.35629545224847
"1837",7061,0
"1838",7062,48.2053826263518
"1839",7063,7.24482170594775
"1840",7064,0
"1841",7065,0
"1842",7066,0
"1843",7067,5.14902829099064
"1844",7069,19.2376009238506
"1845",7070,11.7905890836087
"1846",7177,0.197017823055892
"1847",7178,1.40732167802479
"1848",7179,4.91913109755718
"1849",7180,6.48127038624296
"1850",7181,11.4871743584482
"1851",7182,81.0346979735497
"1852",7183,2.48846941631926
"1853",7184,14.7649629134458
"1854",7185,0
"1855",7186,0
"1856",7187,10.4072897701752
"1857",7188,16.3635287893003
"1858",7189,0
"1859",7190,0.0269778769059587
"1860",7191,5.50043229308083
"1861",7192,15.8634312951225
"1862",7193,0.416703610955794
"1863",7194,2.17361235591773
"1864",7195,1.71049074285329
"1865",7196,0.440169784721699
"1866",7197,5.46011580197654
"1867",7198,8.54139733506363
"1868",7199,0.0523006112924435
"1869",7200,5.60333161996732
"1870",7201,0.504574576310794
"1871",7202,75.2276963987861
"1872",7203,11.9305415109165
"1873",7204,0.209690137800104
"1874",7205,4.81954160897435
"1875",7206,0
"1876",7207,3.81820103483843
"1877",7210,3.02825120216905
"1878",7211,8.61275019018824
"1879",7212,0.338056028275816
"1880",7213,1.4134971250678
"1881",7214,0.622358150963529
"1882",7215,0
"1883",7216,0.166854355928702
"1884",7217,5.1246579558618
"1885",7218,0.0452753545627098
"1886",7219,19.0390485003925
"1887",7220,0
"1888",7221,0
"1889",7223,0
"1890",7225,14.2464989837152
"1891",7226,2.62969749342596
"1892",7227,0.189365118997611
"1893",8001,0
"1894",8004,0.00114235294211261
"1895",8005,0.647505419929553
"1896",8006,53.7440443807427
"1897",8007,0.161404812512468
"1898",8008,0
"1899",8010,0
"1900",8011,6.18667321516463
"1901",8012,0.109422076619333
"1902",8014,0
"1903",8015,0
"1904",8016,0.000551778357475996
"1905",8017,0
"1906",8018,0
"1907",8019,0
"1908",8020,0
"1909",8025,0
"1910",8026,0
"1911",8030,0
"1912",8031,0
"1913",8033,0
"1914",8037,0
"1915",8062,0
"1916",8067,0
"1917",8068,0
"1918",8069,0
"1919",8070,0
"1920",8071,0
"1921",8072,0
"1922",8073,0
"1923",8086,0
"1924",8087,0
"1925",8088,0
"1926",8089,0
"1927",8090,0
"1928",8092,0.0134228681294209
"1929",8093,0
"1930",8094,0
"1931",8098,0
"1932",8099,0
"1933",8100,0
"1934",8101,0
"1935",8102,0
"1936",8103,0
"1937",8104,0
"1938",8105,0
"1939",8106,0
"1940",8107,0
"1941",8108,0
"1942",8109,0
"1943",8110,0.287629063861128
"1944",8111,0
"1945",8112,0
"1946",8113,0
"1947",8114,0
"1948",8115,0
"1949",8116,0
"1950",8117,0.195580768593347
"1951",8118,0
"1952",8119,0
"1953",8120,0
"1954",8121,0
"1955",8122,0
"1956",8123,0
"1957",8124,0
"1958",8125,0.388217407777573
"1959",8126,0
"1960",8127,0
"1961",8128,0
"1962",8129,0
"1963",8130,0
"1964",8131,0
"1965",8132,0.556813808619805
"1966",8133,0
"1967",8134,0
"1968",8135,0
"1969",8136,0.0993373553475459
"1970",8137,0
"1971",8138,0
"1972",8139,9.85104785150759e-05
"1973",8140,0
"1974",8141,0
"1975",8142,0
"1976",8143,0.0014927993238256
"1977",8144,0.192364011143321
"1978",8145,0
"1979",8146,0
"1980",8147,0
"1981",8148,0.000892733563109116
"1982",8149,0
"1983",8150,0
"1984",8151,0
"1985",8152,0
"1986",8153,0
"1987",8154,0
"1988",8155,0
"1989",8156,0
"1990",8158,0
"1991",8159,0
"1992",8160,0
"1993",8161,0
"1994",8162,0
"1995",8163,0
"1996",8164,0
"1997",8165,0.000318805250572041
"1998",8166,0
"1999",8167,0
"2000",8193,0
"2001",8194,0
"2002",8195,0
"2003",8199,0
"2004",8200,0
"2005",8202,0
"2006",8203,0
"2007",8204,0
"2008",8205,0
"2009",8206,0
"2010",8207,0
"2011",8208,0
"2012",8209,0
"2013",8215,0
"2014",8216,0.106226836232674
"2015",8217,0
"2016",8218,0
"2017",8219,0
"2018",8220,0
"2019",8221,0
"2020",8222,0
"2021",8223,0
"2022",8224,0
"2023",8225,0
"2024",8226,0
"2025",8227,0
"2026",8228,0.66097574179342
"2027",8229,0
"2028",8230,0.00171587544302516
"2029",8231,0.0359506104472024
"2030",8232,0
"2031",8233,0.000188125712721422
"2032",8234,0
"2033",8235,0
"2034",8236,0
"2035",8237,6.2985500266939e-06
"2036",8238,0
"2037",8239,0.001312006264925
"2038",8240,0
"2039",8241,0
"2040",8242,0
"2041",8243,0
"2042",8244,0
"2043",8245,0
"2044",8246,0
"2045",8247,0.0029242711978867
"2046",8248,0
"2047",8249,0
"2048",8250,0
"2049",8251,0
"2050",8252,0
"2051",8296,0
"2052",8298,0
"2053",8299,0
"2054",8305,0
"2055",8306,0
"2056",8309,0
"2057",8312,0
"2058",8334,0
"2059",8335,0.0438730398858264
"2060",8336,0
"2061",8337,0
"2062",8338,0.0101124923805087
"2063",8339,1.37258111724072
"2064",8340,0
"2065",8341,0
"2066",8343,0
"2067",8344,0
"2068",8345,0
"2069",8346,0
"2070",8347,0
"2071",8348,0
"2072",8349,0
"2073",8350,0
"2074",8351,0
"2075",8352,0
"2076",8353,0
"2077",8354,0.341519807300087
"2078",8355,0
"2079",8356,0.379162950605575
"2080",8357,0
"2081",8358,0
"2082",8359,0.00359706524450848
"2083",8360,0
"2084",8361,0
"2085",8362,0
"2086",8363,0
"2087",8364,0
"2088",8365,0.203229520295288
"2089",8366,0
"2090",8367,0.0219745344764599
"2091",8374,0
"2092",8383,1.53091236428679
"2093",8385,0.378165647387505
"2094",8387,0
"2095",8388,0.00155683826206116
"2096",8390,0
"2097",9001,0
"2098",9002,0
"2099",9005,0
"2100",9006,0
"2101",9008,0
"2102",9009,0
"2103",9010,0
"2104",9012,0
"2105",9015,0.0229057868892045
"2106",9016,0
"2107",9021,0
"2108",9022,0
"2109",9023,0
"2110",9026,0
"2111",9027,0
"2112",9100,0
"2113",9101,0
"2114",9102,0
"2115",9103,0
"2116",9104,0
"2117",9105,0
"2118",9106,0
"2119",9107,0
"2120",9108,0
"2121",9109,0
"2122",9110,0
"2123",9111,0
"2124",9112,0
"2125",9113,0
"2126",9114,0
"2127",9115,0
"2128",9116,0
"2129",9117,0
"2130",9118,0
"2131",9119,0
"2132",9120,0
"2133",9121,0
"2134",9122,0
"2135",9123,0
"2136",9124,0
"2137",9125,0
"2138",9126,0
"2139",9127,0
"2140",9128,0
"2141",9129,0
"2142",9130,0
"2143",9131,0.566355195201214
"2144",9132,0
"2145",9133,0
"2146",9134,0
"2147",9135,0
"2148",9136,0
"2149",9137,0
"2150",9138,0
"2151",9139,0
"2152",9140,0
"2153",9141,0
"2154",9142,0
"2155",9143,0
"2156",9145,0
"2157",9146,0
"2158",9147,0
"2159",9148,0
"2160",9149,0
"2161",9150,0
"2162",9151,0
"2163",9152,0
"2164",9153,0
"2165",9154,0
"2166",9155,0
"2167",9156,0
"2168",9157,0
"2169",9158,0
"2170",9159,0
"2171",9160,0
"2172",9161,0
"2173",9162,0
"2174",9163,0
"2175",9164,0
"2176",9165,0
"2177",9166,0
"2178",9168,0
"2179",9169,0
"2180",9170,0
"2181",9172,0
"2182",9173,0
"2183",9174,0
"2184",9177,0
"2185",9178,0
"2186",9179,0
"2187",9180,0
"2188",9181,0
"2189",9182,0
"2190",9183,0
"2191",9184,0
"2192",9185,0
"2193",9186,0
"2194",9187,0
"2195",9188,0
"2196",9189,0
"2197",9190,0
"2198",9191,0
"2199",9192,0
"2200",9193,0
"2201",9194,0
"2202",9195,0
"2203",9196,0
"2204",9197,0
"2205",9198,0
"2206",9199,0
"2207",9200,0
"2208",9201,0
"2209",9202,0
"2210",9203,0
"2211",9204,0
"2212",9205,0
"2213",9206,0
"2214",9207,0
"2215",9208,0
"2216",9209,0
"2217",9210,0
"2218",9211,0
"2219",9212,0
"2220",9213,0
"2221",9214,0
"2222",9215,0
"2223",9216,0
"2224",9217,0
"2225",9218,0
"2226",9219,0
"2227",9220,0
"2228",9221,0
"2229",9222,0
"2230",9223,0
"2231",9224,0
"2232",9225,0
"2233",9226,0
"2234",9227,0
"2235",9228,0
"2236",9229,0
"2237",9230,0
"2238",9231,0
"2239",9232,0
"2240",9233,0
"2241",9234,0
"2242",9235,0
"2243",9236,0
"2244",9237,0
"2245",9238,0
"2246",9239,0
"2247",9240,0
"2248",9241,0
"2249",9242,0
"2250",9243,0
"2251",9244,0
"2252",9245,0
"2253",9246,0
"2254",9247,0
"2255",9248,0
"2256",9249,0
"2257",9250,0
"2258",9251,0
"2259",9252,0
"2260",9253,0
"2261",9254,0
"2262",9255,0
"2263",9256,0
"2264",9257,0
"2265",9261,0
"2266",9262,0
"2267",9263,0
"2268",9264,0
"2269",9265,0
"2270",9266,0
"2271",9267,0
"2272",9268,0
"2273",9269,0
"2274",9270,0
"2275",9271,0
"2276",9272,0
"2277",9273,0
"2278",9274,0
"2279",9275,0
"2280",9276,0
"2281",9277,0
"2282",9278,0
"2283",9279,0
"2284",9280,0
"2285",9281,0
"2286",9282,0
"2287",9283,0
"2288",9284,0
"2289",9285,0
"2290",9286,0
"2291",9287,0
"2292",9288,0
"2293",9289,0
"2294",9290,0
"2295",9291,0
"2296",9292,0
"2297",9293,0
"2298",9294,0
"2299",9295,0
"2300",9296,0
"2301",9297,0
"2302",9298,0
"2303",9299,0
"2304",9300,0
"2305",9301,0
"2306",9302,0
"2307",9303,0
"2308",9304,0
"2309",9305,0
"2310",9308,0
"2311",9309,0
"2312",9310,0
"2313",9311,0
"2314",9312,0
"2315",9313,0
"2316",9314,0
"2317",9315,0
"2318",9316,0
"2319",9317,0
"2320",9318,0
"2321",9319,0
"2322",9321,0
"2323",9322,0
"2324",9323,0
"2325",9324,0
"2326",9325,0
"2327",9326,0
"2328",9327,0
"2329",9328,0
"2330",9329,0
"2331",9330,0
"2332",9331,0
"2333",9332,0
"2334",9333,0
"2335",9334,0
"2336",9335,0
"2337",9336,0
"2338",9337,0
"2339",9338,0
"2340",9339,0
"2341",9340,0
"2342",9342,0
"2343",9343,0
"2344",9345,0
"2345",9346,0
"2346",9347,0
"2347",9348,0
"2348",9349,0
"2349",9350,0
"2350",9351,0
"2351",9352,0
"2352",9353,0
"2353",9354,0
"2354",9355,0
"2355",9356,0
"2356",9357,0
"2357",9358,0
"2358",9359,0
"2359",9361,0
"2360",9363,0
"2361",9364,0
"2362",9365,0
"2363",9366,0
"2364",9367,0
"2365",9368,0
"2366",9370,0
"2367",9371,0
"2368",9372,0
"2369",9373,0
"2370",9374,0
"2371",9375,0
"2372",9379,0
"2373",9380,0
"2374",9381,0
"2375",9382,0
"2376",9384,0
"2377",9388,0
"2378",9389,0
"2379",9390,0
"2380",9396,0
"2381",9397,0
"2382",9398,0
"2383",9401,0
"2384",9402,0
"2385",9404,0
"2386",9406,0
"2387",9407,0
"2388",9408,0
"2389",9410,0
"2390",9411,0
"2391",9412,0
"2392",9413,0
"2393",9414,0
"2394",9415,0
"2395",9416,0
"2396",9419,0
"2397",9420,0
"2398",9421,0
"2399",9424,0
"2400",9425,0
"2401",9430,0
"2402",9431,0
"2403",9432,0
"2404",9433,0
"2405",9434,0
"2406",9435,0
"2407",9436,0
"2408",9437,0
"2409",9438,0
"2410",9439,0
"2411",9440,0
"2412",9441,0
"2413",9442,0
"2414",9443,0
"2415",9444,0
"2416",9505,0
"2417",9512,0
"2418",9513,0
"2419",9514,0
"2420",9515,0
"2421",9516,0
"2422",9517,0
"2423",9518,0
"2424",9519,0
"2425",9520,0
"2426",9521,0
"2427",9522,0
"2428",9523,0
"2429",9524,0
"2430",9525,0
"2431",9526,0
"2432",9527,0
"2433",9530,0
"2434",9531,0
"2435",9532,0
"2436",9533,0
"2437",9535,0
"2438",9536,0
"2439",9537,0
"2440",9538,0
"2441",9539,0
"2442",9541,0
"2443",9542,0
"2444",9543,0
"2445",9544,0
"2446",9545,0
"2447",9546,0
"2448",9548,0
"2449",9549,0
"2450",9550,0
"2451",9551,0
"2452",9552,0
"2453",9553,0
"2454",9554,0
"2455",9555,0
"2456",9556,0
"2457",9557,0
"2458",9559,0
"2459",9561,0
"2460",9562,0
"2461",9563,0
"2462",9564,0
"2463",9565,0
"2464",9566,0
"2465",9567,0
"2466",9568,0
"2467",9569,0
"2468",9570,0
"2469",9571,0
"2470",9572,0
"2471",9574,0
"2472",9576,0
"2473",9578,0.254578600184466
"2474",9579,0
"2475",9580,0
"2476",9587,0
"2477",9588,0
"2478",9589,0.023493492975831
"2479",9607,0
"2480",9608,0
"2481",24068,0
"2482",9612,0
"2483",9614,0
"2484",9616,0
"2485",9617,0
"2486",24298,0
"2487",9619,0
"2488",9621,0
"2489",9623,0.00309996003809042
"2490",9624,0
"2491",9625,1.64150742475558e-05
"2492",9632,0
"2493",9654,0
"2494",9655,0
"2495",10001,0
"2496",10002,0
"2497",10003,0
"2498",10005,1.3785560230632
"2499",10010,0
"2500",10017,6.48575016552774
"2501",10019,9.44349645119472
"2502",10022,1.82420650153159
"2503",10023,0.224803300505792
"2504",10024,0
"2505",10025,4.95465666868739
"2506",10028,7.96479249156
"2507",10029,0
"2508",10032,0.111666964936407
"2509",10033,0.40574196434239
"2510",10037,0
"2511",10038,0
"2512",10039,0
"2513",10040,2.19964924893965
"2514",10041,0.0353733747641655
"2515",10042,8.57656989084074
"2516",10045,0
"2517",10046,5.50996669688998
"2518",10048,0.0208272957994272
"2519",10050,0
"2520",10053,5.09807848845748
"2521",10055,0.825350112242288
"2522",10056,0
"2523",10057,0.323472328467153
"2524",10059,0
"2525",10063,0.00307789280608601
"2526",10064,0.652917710335155
"2527",10065,0.0944123923583906
"2528",10066,0
"2529",10067,0
"2530",10071,0
"2531",10074,8.06004292983222
"2532",10077,8.49599941915692
"2533",10080,0
"2534",10083,0
"2535",10084,0
"2536",10085,1.58623635235066
"2537",10091,0.0203054440207779
"2538",10092,0
"2539",10093,0
"2540",10094,0.0121924037853199
"2541",10095,0.0613418866206021
"2542",10098,0
"2543",10100,0
"2544",10101,0.0900640182885775
"2545",10102,0
"2546",10105,0.753977748812271
"2547",10106,0
"2548",10107,0
"2549",10117,0
"2550",10126,3.32510768462284
"2551",10128,3.10303756678681
"2552",10129,0
"2553",10131,0
"2554",10133,0
"2555",10134,1.47361376387606
"2556",10140,0.0359234815850423
"2557",10142,0.00183269928586685
"2558",10143,0
"2559",10144,0
"2560",10146,0
"2561",10155,1.1427174632512
"2562",10157,5.86534551681362
"2563",10158,0
"2564",10159,0
"2565",10160,0
"2566",10161,0
"2567",10163,196.685114101397
"2568",10167,1.268978172749
"2569",10170,4.95398330532082
"2570",10171,5.49691092833136
"2571",10174,36.5384114386808
"2572",10176,0
"2573",10177,13.8348484345197
"2574",10178,0
"2575",10179,2.44622090038328
"2576",10180,4.84488687844658
"2577",10181,0.104698214357298
"2578",10182,0.121240635473498
"2579",10191,0.221424780950849
"2580",10192,0
"2581",10197,18.9865945700866
"2582",10199,0
"2583",10200,2.83359558133671
"2584",10203,0
"2585",10205,0
"2586",10210,0
"2587",10211,0
"2588",10219,0
"2589",10221,0
"2590",10222,0
"2591",10225,0
"2592",10228,0
"2593",10230,0
"2594",10236,0
"2595",10245,0
"2596",14269,0
"2597",14270,0
"2598",14271,0
"2599",14272,0
"2600",14273,0.0861541946766338
"2601",14274,0
"2602",14275,0
"2603",14276,0.512603929466724
"2604",14277,0
"2605",14278,1.40691547006272
"2606",14279,0
"2607",14280,2.88448583544254
"2608",14281,0
"2609",14282,0
"2610",14283,0
"2611",14284,0
"2612",14285,0
"2613",14286,1.6258745921439
"2614",14287,0.691513240337372
"2615",14288,2.38704866857325
"2616",14289,0
"2617",14290,0
"2618",14291,0
"2619",14292,0
"2620",14293,0
"2621",14294,0
"2622",14295,0
"2623",14296,0
"2624",14297,0
"2625",14298,0
"2626",14299,0
"2627",14300,0.254649895799716
"2628",14301,0.0626175765038598
"2629",14302,1.20174036154351
"2630",14303,0
"2631",14304,0.375845642559721
"2632",14305,0
"2633",14306,0
"2634",14308,0
"2635",14309,0
"2636",14310,0.0113509670236199
"2637",14311,0
"2638",14313,0
"2639",14314,0
"2640",14315,0
"2641",14316,0
"2642",14317,0
"2643",14318,0
"2644",14319,0
"2645",14320,0
"2646",14321,0
"2647",14322,45.3569471413565
"2648",14323,0.00673341303828193
"2649",14324,27.1143798751821
"2650",14325,1.79203598994222
"2651",14326,25.8927949578564
"2652",14327,3.22992536471977
"2653",14328,19.2814478598261
"2654",14329,0
"2655",14330,0
"2656",14331,4.75559517170618
"2657",14332,37.4198411198341
"2658",14333,0
"2659",14334,37.3676741656497
"2660",14335,0
"2661",14337,13.6291450635604
"2662",14338,24.4737460650318
"2663",14339,3.33796623734778
"2664",14340,6.28193996468593
"2665",14341,18.8536426222756
"2666",14342,7.98654699258634
"2667",14343,9.63519004847711
"2668",14344,3.24292773155366
"2669",14345,0.0367666454247517
"2670",14346,64.2394059972325
"2671",15196,1.20508459029562
"2672",15197,9.49925831571852
"2673",15200,11.7814555089062
"2674",15201,11.5309223616796
"2675",15202,6.20383394934368
"2676",15203,4.68117689878643
"2677",15204,11.7023964484353
"2678",15205,0.240223440941629
"2679",15206,0.63057441943736
"2680",15207,3.6279234784726
"2681",15208,17.6328075755115
"2682",15209,0.720899197389324
"2683",15210,0
"2684",15211,1.0467239871081
"2685",15212,11.1636949965124
"2686",15213,1.07484608635586
"2687",15214,0
"2688",15215,17.3722091809349
"2689",15216,12.0047371201854
"2690",15217,0
"2691",15218,0.640859013372953
"2692",15219,0.0061533999804855
"2693",15220,0
"2694",15221,0.962812960147858
"2695",15222,0
"2696",15223,0
"2697",15224,0
"2698",15225,0
"2699",15226,15.9153645395238
