,kba,coastal_protection_reef,coastal_protection,coastal_protection_offshore,coastal_protection_onshore,commercial_timber,domestic_timber,flood_nathab,flood_mitigation_500km,flood_mitigation_50km,fuelwood,fwfish,grazing,marinefish,moisture_recycling,nitrogen_retention_500km,nitrogen_retention_50km,rural_nature_access_360,rural_nature_access_60,urban_nature_access_360,urban_nature_access_60,pollination,reef_tourism,sediment_deposition_500km,sediment_deposition_50km,vulnerable_carbon
9355,14953,0,0,0,0,20.62547709,0.710179781,54029.44776,6569.594416,707.0323563,0.995922838,0.078725144,0.096256681,0,40.14812841,62047929.48,30537282.65,2495.840848,4868.853211,4371.276855,0,0.006496756,0,169520.4775,84296.88165,3433
9356,14994,0,0,0,0,59.45722663,6.095338272,3413477.529,50521.80415,6635.100419,8.421404794,0.8172969,1.989304826,0,2903.742141,259102378.9,45953772.51,5713.320053,4898.42137,1113.041005,0,0.382161458,0,26010793.61,4731848.168,37005
9357,24679,0,400.2818298,7.83629179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,24680,0,0,0,0,0.000149775,0,24343.79573,0,0,0.000605279,0,0,0,0,5333.131836,4383.847168,75.56166077,145.2824554,676.8892822,0,0,0,41260.85547,34282.42969,4
9359,24687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,24692,0,0,0,0,0.014630487,0,2019.394188,0,0,0.058010378,0,0,0,0,0,0,271.0751363,215.6438665,0,0,0,0,45.2685669,33.74686999,59
9361,24703,0,569.2669901,614.1735163,564.6867301,0.007088764,0,4116.177736,38.99549222,33.90219751,0.014768719,0,0.00147325,0,0,332079.8261,288334.2253,884.3685884,101.8813008,0,0,0,0,831.9218331,771.1988428,302
9362,24708,0,0,0,0,0.007298001,0,2186.150121,138291.0528,8025.425264,0.026430849,0,0,0,8.034329109,21877932.13,1448528.718,166.9021194,145.9473713,0,0,0,0,898789.1809,43670.10732,137
9363,24722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9364,24733,0,0,0,0,1.000819545,0.459103894,658634.4952,4886.599587,2175.327013,0.929171298,0,0.339541322,0,54.99238327,50361647.13,24875161.13,1504.761503,720.384511,13240.86731,0,0.052654718,0,4337528.107,2102417.378,1242
9365,24734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9366,24741,0,0,0,0,0.00109861,0,18066.93496,147.4042558,80.31597385,0.004448732,0,0.039184667,0,3.510038283,11621345,5859031.5,342.8146667,636.1972046,1769.661865,9200.977539,10.92048264,0,154018.3906,77653.19531,14
9367,24757,0,0,0,0,29.99329453,0.494435861,328209.4888,37307.24522,12499.77327,1.655655005,0,0,0,81.88893128,75564048.16,25198666.88,884.5620085,1056.95432,65.52046239,0,0.004961308,0,3084463.346,945635.8559,11897
9368,24758,0,0,0,0,4.397327231,0,113436.9591,13095.47028,11103.67114,0.177585751,0,0.394703696,52.90083694,9.086999352,2144719.555,1762127.328,725.4392357,1074.470241,1327.346085,7340.426514,2.047325219,0,18633.1847,16687.45286,754
9369,24761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9370,24763,0,0,0,0,123.2521118,1.360475866,63586.48676,55928.51686,21122.66926,2.498397916,0.003304878,0,0,391.4117313,88296475.41,27580716.67,2303.296551,1889.141013,673.7356396,0,0.000645342,0,4071078.978,1348284.887,88118
9371,24767,0,0,0,0,0,0,0,0,0,0,0,0,40.66873074,0,0,0,0,0,0,0,0,0,0,0,0
9372,24778,0,574.7034295,186.8387866,574.7034295,0.035234432,1.565191465,0,74.95816929,61.12702563,1.651813285,0,0,0,0.851165202,195160.428,177726.2503,1192.291271,1324.661846,0.467088912,0,0.000105596,0,6.19639897,5.192518555,10619
9373,24787,0,0,0,0,0,0,185.0405753,11.77685815,6.183682978,0,0,0,0,1.712232927,25455.79321,14236.8858,1.160940289,0,0,0,0,0,15.98339585,8.794040319,816
9374,24794,0,0,0,0,0,0,0,0,0,0,0,0,34.16542292,1.393733359,0.052858278,0.04995672,17.20499462,10.17466998,0,0,0,0,0,0,2208
9375,24795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,24803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50745872,1896.142952,1817.453869,108.4853792,1016.425798,0,0,0,0,0,0,419
9377,24807,0,0,0,0,0,0,0,0,0,0,0,0,38.72876322,0,0,0,0,0,0,0,0,0,0,0,6835
9378,25107,0,1766.386567,0,1766.386567,0,0,871517.4219,0,0,0,0,0,12.79323196,0,2228275.255,2171852.054,931.7059937,3791.407532,2417.194824,40437.2998,0.048167824,0,47.29966524,46.81606162,138
9379,25108,0,4674.021484,3693.141602,4674.021484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,25126,0,1114.770935,1290.487083,846.4077759,0.956803899,0,1665.04248,77.16146559,74.85863784,0.072760033,0,0,169.5161438,0,6695.422607,6537.456787,152.9646988,279.8154221,675.3619995,0,0.0002191,0,188.4937075,183.0589943,63
9381,25127,0,70932.84631,19333.61597,49072.07483,0,0,0,0,0,0,0,0,51.17292786,0,2160663.25,2131966,192.6331024,811.942627,484.4452209,8187.335938,0.012455389,0,20.74950027,20.45650673,14
9382,25128,0,3157.012329,0,3157.012329,0.143426504,0,0,0,0,0.003376261,0,0,0,0,22109.42798,21841.00049,0,0,0,0,0.068178128,0,0,0,275
9383,25132,0,1883.365231,1859.897469,1883.365231,2.308638433,0,0,1.988701117,1.407373156,0.71004433,0,0.342831506,0,0,70994.53821,68904.9209,1729.515533,2063.821705,1837.494247,0,0.036442845,0,0,0,383
9384,25134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947031.4375,897263,195.2277985,815.4244995,484.4452209,8187.335938,0.001228144,0,484.6121216,462.0941772,51
9385,25135,0,0,0,0,4.512786814,4.73E-05,0,818.6446344,677.7257464,0.284263842,0,0.315048543,0,0,126611.8926,103402.7168,593.4630661,504.0029991,97.48632336,0,0.004475625,0,4068.59017,3320.906601,315
9386,26911,0,0,0,0,8.779346073,0.158459642,627381.3641,62161.8575,5920.200475,0.296379655,0,0.993637055,0,64.54078066,181161232,19192952.72,162.4950855,115.9368955,0,0,0.04827713,0,10746773.65,1153751.232,5749
9387,26916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,27319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9389,27321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,27322,0,0,0,0,0,0,0,11.7277749,7.682519569,0,0,1.266464635,0,10.30705898,22720.78557,15998.50168,237.2997179,78.87238417,0,0,0,0,1152.102752,806.0196906,5917
9391,27323,0,0,0,0,0,0,5825.143194,2292.015918,1698.54729,0,0,7.987796736,0,48.50187434,7811936.437,5518232.77,723.143363,1192.311648,0,0,0,0,224612.088,164974.9677,18017
9392,27324,0,27.80070126,23.32197225,18.06899834,0,0,0,0,0,0,0,0,1850.427279,0,0,0,0,0,0,0,0,0,0,0,0
9393,27325,0,0,0,0,0,0.237094455,5465.051851,541.9469419,303.5740729,0.079333586,0,2.693737261,0,27.73350992,1885183.076,1109759.658,593.1190077,994.7683427,0,0,0,0,182436.3197,111464.2933,11269
9394,27326,0,0,0,0,0,1.379844038,371658.7622,88798.37643,32485.59266,0.762591898,0,48.68597802,0,96.84944305,123645122.4,43622155.9,2407.014656,1222.147768,5881.036894,0,0,0,8547248.944,3123198.317,27070
9395,27327,0,0,0,0,0,0,43.80300903,2.099225925,1.221968999,0,0,0.128488512,0,0.642231987,7951.553223,4614.240723,2.093170404,3.945470095,0,0,0,0,229.8441086,133.719101,152
9396,27328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9397,27330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,27391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,27393,0,0,0,0,0,0,0,0,0,0,0,0,166.4315033,0,0,0,0,0,0,0,0,0,0,0,0
9400,27394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,27395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,27396,0,46.41485214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,27397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,27398,0,0,0,0,7.91E-05,0,0,0,0,0.000292314,0,0,0,0,9.978718758,9.034425735,1.952149749,1.398945928,0,0,0,0,6.781692505,6.144483566,7
9405,27400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,27401,0,42.62062836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,27402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,27425,0,1275.804268,176.3952429,1172.505519,0,1.299602434,5327.351732,324.8374212,249.5555464,0.826293853,0,0.928177606,1022.856504,355.4791305,1323917.944,768282.4548,1863.42764,1877.790427,0,0,0,0,76695.14466,37807.37821,393555
9409,27438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,27439,0,0,0,0,1.332292654,0,0,0,0,0.025193205,0,0,5.255614758,1.81739987,560.6061401,551.8227844,98.56051636,35.4613781,239.4631653,0,0,0,0,0,144
9411,27440,0,262.6784515,154.5536728,233.5314217,3.952528537,0,0,0,0,0.116007774,0,0,21.11484146,3.634799741,1956.128357,1892.50885,88.47312832,41.75051212,119.7315826,0,0,0,0,0,302
9412,27441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,27442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,27444,0,0,0,0,1.646617494,0.00807444,411.3857401,0,0,0.020397239,0,0,0,2.258477184,828.6973724,816.5395279,56.46774483,10.8978546,0,0,0,0,0,0,522
9415,27446,0,0,0,0,0,0.050682666,3733.817496,409.5581664,235.2427058,0.021309697,0,0,0,66.84928833,636371.1103,437084.6287,615.0258947,69.99109303,0,0,0,0,61316.58296,37880.01626,12587
9416,27449,0,165.1911049,104.3076897,94.64769363,0.467981176,0,2983.792295,29.79505073,28.86336655,0.094699507,0,0.052599418,40.49979782,9.220289058,6578.922729,6083.416931,247.7066078,179.2636757,89.15519714,0,0.301628605,0,139.5549871,135.4798183,73
9417,27450,0,0,0,0,3.853822751,0,7444.196457,0,0,1.53783801,0,1.954480159,0,0,34629298.19,28866103.28,5356.622559,4289.452662,31638.41168,29493.26997,4.273744939,0,686.3736591,562.0144482,922
9418,27451,0,2639.083635,2574.921809,976.0913855,0,0,65.25020599,0,0,0,0,0,305.4667902,0,35.08256543,34.68300232,0.301754543,0.477381911,0,0,0,0,0.01712044,0.017002693,1627
9419,27460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420,27461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9422,24717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9423,24780,0,2594.789896,0,1413.641653,0,0.261444209,0,0,0,0.172163627,0,0,0,0,17104.36012,16614.08411,151.0844879,183.9968534,0,0,0,0,0,0,4216
9424,24713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,27445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,24726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,24750,0,0,0,0,0.072099373,0,0,0,0,0.024014628,0,0,7.235917568,0,32290.95654,31916.80908,0,0,0,0,0,0,0,0,160
9428,24706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9429,24709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9430,24759,0,8581.745739,6600.564278,8581.745739,2.796036652,0,0,0,0,0.044974852,0,0,0,5.452199611,26130.38977,23578.92303,371.2219734,1729.496055,718.3894958,10001.29492,0,0,2.177102221,2.035527794,605
9431,24779,0,24.18874264,20.773453,20.08026695,0.465251594,0.182734744,10964.69149,13.26305481,6.026891877,0.070103748,0,0.002018411,0,129.3520657,874614.0742,704666.2916,271.045083,186.1847695,0,0,0,0,86649.14792,66742.41243,63063
9432,24792,0,23.74735841,11.00789881,23.74735841,0,0,0,0,0,0,0,0,0,4.962307902,1643.077668,1406.287513,6.111639116,12.087475,0,0,0,0,7.396633453,6.236632441,7310
9433,28570,0,1567.466684,1088.122538,1494.450052,1.271892344,0,0,0,0,0.403951423,0,0.763282126,42.7224884,0,65576.88997,64003.29919,932.9012184,2037.01761,10.53709662,0,0.302112424,0,11.59492313,11.32887763,637
9434,24781,0,947.1558112,37.55931664,759.3026317,0,0,0,0,0,0,0,0,6.510932922,0,0,0,73.90824318,73.90824318,0,0,0,0,0,0,2760
9435,24805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436,24728,0,0,0,0,3.374366469,0,391090.853,44916.45576,29206.68874,3.269439789,0,0.78273122,0,0,49124587.06,33494036.81,3846.869972,712.7524211,20590.06268,0,0.233774937,0,1057173.013,744576.2786,1694
9437,24730,0,0,0,0,0.120900945,0.964622447,3161769.598,106843.045,61627.06109,0.831908016,0,0.310176847,0,355.6258299,2143441202,1216440266,4526.945277,5868.27285,21798.24981,0,0,0,263859588.3,150655189.9,2481
9438,28568,0,0,0,0,0.310106814,0,0,0,0,0.032038428,0,0.07486631,0,0,9220.470703,8800.864258,61.10097504,69.19042969,0,0,0.061731465,0,339.9949036,326.2950745,67
9439,28572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,24745,0,0,0,0,4.633911503,0,20382.68265,1964.436257,931.8224735,0.253311255,0,0.225565694,0,27.66086717,44780528.16,22841276.67,1153.06588,496.8941175,1048.50058,0,1.866575954,0,40326.56897,19069.30265,587
9441,28577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,24755,0,0,0,0,1.935819262,0,0,0,0,0.547579246,0,0.778343289,0,0,70608.85596,61478.92273,1675.751831,845.3733008,1309.858086,0,0.457224995,0,33.91843542,29.97515128,1450
9443,24789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,24677,0,0,0,0,0,0.002669118,141086.545,0,0,0.000941117,0,0.141918947,0,0,6488403.063,2733298.25,73.08634329,282.6542678,0,0,0,0,1098099.403,467782.1162,221
9445,24689,0,0,0,0,0.006802561,0,0,0,0,0,0,0,0,93.75574301,725.9024506,631.5262642,7.096538097,4.130055554,0,0,0,0,355.564127,314.2884387,56
9446,24691,0,0,0,0,0.004371383,0.002914732,596.9322716,1217.748871,833.4302272,0.001229965,0,0,0,622.7546108,1674084.186,563744.3848,76.7336245,41.02388469,0,0,0,0,114719.0911,45335.06659,514
9447,24705,0,0,0,0,0,0,0,7280.808529,473.0883991,0,0,0,0,0.262845016,595408.5313,40400.56836,0.6233944,0.63663274,0,0,0,0,5679.747475,391.8486589,25
9448,24704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131422508,227944.6719,11283.3916,0.148482472,0.082879819,0,0,0,0,139.5720673,6.908896923,11
9449,24678,0,0,0,0,0.020648543,0.004289717,676937.9285,967.2719563,73.56502118,0.053278376,0,0.232505258,0,2179.285232,319390944.1,99478800,440.2208515,293.8503808,0,0,0.069957293,0,14702831.62,4700338.558,3039
9450,14348,0,0,0,0,1.030172692,2.241259688,817539.3532,15005.49629,200.2112693,1.09173692,2.641481795,0.159838266,0,5652.491592,402296873.1,11316097.4,1560.329071,1698.072819,41.38185692,0,0.685221997,0,34891492.6,990257.885,91710
9451,14349,0,0,0,0,16.59109717,1.534275735,7931152.665,89673.19414,1033.001551,0.26193895,113.9901149,18.30007617,0,32863.00156,1299897197,19929088.45,2678.832434,2613.931157,0,0,2.218949915,0,16853747.99,331439.6528,583032
9452,14350,0,0,0,0,46.12856049,6.638853461,353769.6271,2023.418378,295.467932,33.09301697,9.96252507,235.0689881,0,7349.661376,95963564.23,30041680.27,41816.47039,35085.58742,15880.56845,0,20.35141703,0,60157896.74,19279581.84,33121
9453,14354,0,0,0,0,38.35704532,4.497988475,1619317.317,30540.22767,534.9683489,2.957479706,143.1075479,13.98259685,0,10650.94063,464704074.7,8080611.746,3145.48753,2992.030217,0,0,1.39E-06,0,3943886.537,66716.23995,132624
9454,14355,0,0,0,0,0,0.014139718,6418.815942,25378.91727,466.8346965,0.003426326,0,0.067342877,0,283.4965244,1872176.494,53573.41072,73.64405843,62.58824261,0,0,0,0,2132700.098,48763.59092,329
9455,14356,0,0,0,0,0.052521919,0.040894384,4041.60099,3494.31174,2229.977896,0.01348746,0,0,0,4423.310186,10972189.64,2424017.616,627.2617513,323.4905774,0,0,1.23E-05,0,352065.4269,112918.2822,4693
9456,14358,0,0,0,0,7.52E-07,1.019637806,17206.58506,4147.688,486.5972027,0.366274531,0,0.292961635,0,3133.085734,20334847.96,3575205.958,1378.473255,1458.133076,0,0,0.133771668,0,1800850.195,322119.5037,3095
9457,14360,0,0,0,0,16.18106276,2.114317052,1016463.178,8320.198848,430.9292978,0.583298039,4.481532608,4.520819443,0,7347.392101,146352048.2,12021690.58,7285.788552,2234.880561,29708.85706,350.4352617,32.89748906,0,10107826.93,836753.5328,89166
9458,14361,0,0,0,0,0.046808232,0,36263.81155,3126.724312,1646.612014,0.082346962,65.199541,28.25838312,0,629.3476095,2086406.718,1109181.871,8470.410028,836.3337494,7104.405357,0,0.070221954,0,93630.95129,51786.82157,2704
9459,14363,0,0,0,0,272.9795422,0.348893656,694880.8952,9219.794294,429.1880651,5.056878618,148.8221405,57.19700083,0,6259.686081,260766766.7,12139129.14,7527.281611,6345.831645,21307.10202,3724.934097,3.01E-07,0,4895246.384,228752.3803,38483
9460,14365,0,0,0,0,185.8490694,2.864009605,86381849.57,279748.781,999.4597767,0.671577468,170.4458543,95.09637822,0,53222.39001,4850205548,26998270.16,14353.53738,14804.49918,0,0,15.2433672,0,24376023.73,130069.9013,657232
9461,14367,0,0,0,0,0,0.299933217,1347938.309,25511.95725,152.7286154,0.107679704,1.764715249,0,0,9504.888323,656996556.3,8097957.946,319.6121912,235.2156534,0,0,0.000425375,0,25194382.3,463783.1892,146658
9462,14368,0,0,0,0,19.55427131,0.814271953,109418.1695,1618.168366,294.1739312,0.952418565,0.043558995,0,0,640.5563903,78923820.5,29419467.33,1762.899755,792.4584397,3866.101191,0,0.002791985,0,4141986.362,1514040.968,10291
9463,14369,0,0,0,0,59.80971417,1.319795674,3644487.195,62065.62967,408.5776421,0.434046462,254.1140988,28.05281274,0,16013.80727,716796102.6,4957359.123,2561.053463,3685.384034,0,0,0,0,7509282.1,59775.71726,284309
9464,14370,0,0,0,0,358.445114,1.384323654,3247919.71,94846.57405,4327.782041,0.464259738,259.0816395,0,0,15066.45275,1285382031,58160666.31,4424.710469,4439.903734,0,0,0.060503445,0,7776089.434,581641.2675,279402
9465,14371,0,0,0,0,27.20309107,0.317656758,987621.545,36981.7591,443.8769033,0.245187748,28.1760497,1.508021355,0,2609.253013,305183275.3,3795340.437,623.5181032,640.4267762,0,0,0.00378754,0,833430.5927,12693.09235,64690
9466,14372,0,0,0,0,13.51560889,1.636420169,888619.1456,27785.88891,1313.226111,0.28975474,2.88525809,0,0,4376.021024,381631902.4,18392709.62,1655.771302,1864.54506,0,0,0,0,2081612.89,75844.02543,81038
9467,14373,0,0,0,0,48.35559567,0.099380032,195543.3788,8868.642913,2839.732545,1.098236626,259.9241644,1.229187633,0,723.3799108,118934806.6,36845181.43,6480.343494,11504.95345,27742.35356,61280.35647,0.01916817,0,1599357.428,463344.4801,11493
9468,14379,0,0,0,0,76.35379817,0.419037085,250745.3453,7235.318613,105.4648586,0.647953125,7.723434495,0.61371489,0,965.7173391,89742669.84,1418900.239,830.8117628,922.8287032,52.94893646,0,0,0,1455845.437,22763.6946,14211
9469,14381,0,0,0,0,20.3172525,20.27800677,35560161.12,143753.106,1219.184111,7.110244554,9.983509828,21.86763623,0,68030.12659,1501627355,16065649.5,16598.23964,14353.70145,3.631174687,0,6.082039843,0,3886527.435,39274.71349,618247
9470,14382,0,0,0,0,1.45411146,1.561997972,23343.4151,140.3932965,18.25398323,6.308258162,0,21.67264951,0,732.7167475,14376937.63,4880708.781,8558.006523,12191.83529,54.04608345,0,2.142877922,0,11190915.9,3875684.644,2160
9471,14383,0,0,0,0,0.231116007,0.235324026,36747.62911,295.2719915,80.26058778,1.019619761,0.904584816,79.96618404,0,1259.065916,32621948.44,10620474.44,18109.52328,10938.92643,35355.68408,0,0.015173883,0,30056454.21,9797851.857,3077
9472,14384,0,0,0,0,56.03405602,11.6391883,630649.6784,2818.096012,142.4196319,13.82187582,0.063956488,39.01561764,0,3583.41521,98485256.91,10814011.1,8316.020431,8343.300502,0,0,12.47981931,0,16256935.53,2259462.975,25509
9473,14387,0,0,0,0,0,16.84737532,860453.2099,19610.0977,1237.448305,17.80733844,14.8329018,0,0,5923.645253,521046669.9,61982387.19,10395.60117,10849.44513,46.20298269,0,0.000691808,0,16120063.65,1916298.95,97747
9474,14390,0,0,0,0,14.92648098,3.62451725,1159400.084,9034.341184,1312.239206,2.158115159,1.075991995,1.270795361,0,6242.864268,130317753.5,28736141.73,3607.387309,1904.380696,2781.086279,0,0.685997905,0,9562466.87,2079759.725,80266
9475,14392,0,0,0,0,8.331310663,3.22187025,79686.0242,2578.631957,272.3373653,22.39307246,2.039887815,31.4783547,0,1876.804235,123879601.2,15618272.58,16381.43159,18722.82294,73.7003516,0,0.089019064,0,52474243.83,6579072.934,11161
9476,14393,0,0,0,0,0,12.86438428,1182600.48,22454.22262,913.5875614,11.21292256,3.533432361,0,0,6395.972829,705998865.7,34801714.02,7474.136531,7393.951867,0,0,7.16E-08,0,38760676.28,1958786.366,111471
9477,14394,0,0,0,0,0,6.344814782,627109.0785,6337.554482,51.90216536,7.135677408,0.200425214,0,0,3781.469067,208152262.7,3805156.447,3591.928229,3625.278023,0,0,0,0,6552619.984,116422.3072,60453
9478,14396,0,0,0,0,0,0.75387178,4723564.987,21370.46575,39.63451706,0.214040169,0.04658341,0.728148922,0,3565.269691,209436751.8,516098.5279,987.529819,1265.3371,0,0,0.194036448,0,695765.5997,2157.675453,32574
9479,14397,0,0,0,0,28.64682867,1.046154099,353304.319,8751.570422,36.5842472,0.440049825,6.544382015,17.90041441,0,5580.247221,280660216.3,1178549.722,1303.773636,1123.085043,0,0,0,0,4159010.571,16636.16157,52331
9480,14399,0,0,0,0,0,4.442219096,1434796.091,13183.16768,255.5745228,0.81796472,11.49040596,22.95669241,0,8654.80049,201933944.6,5957593.487,7340.136452,4062.238764,2555.170318,960.4741149,76.17124835,0,4109596.935,216117.3901,87108
9481,14401,0,0,0,0,32.23530331,21.04905071,1378250.939,13585.22496,1043.814895,8.289428666,4.693174997,2.144220806,0,9707.813259,428705766.5,67324026.29,12833.53667,10863.72314,2252.803459,0,36.32445712,0,24199813.2,3914232.995,131500
9482,19061,0,0,0,0,0,0.34532201,946.2225525,31.01611999,4.002427611,0.165782782,0.696555775,0.068196256,0,110.1411214,7531895.406,1235010.426,158.1669865,243.1865599,0,0,0.003172557,0,2422636.026,417146.9138,611
9483,19062,0,0,0,0,0.153344635,0.234389109,1919.489095,51.08391268,5.605971109,0.195347673,0.157835726,0.001371168,0,33.19805133,2394558.438,437605.9375,298.5551605,331.5670815,0,0,0.007163162,0,857679.6108,161835.0448,268
9484,19142,0,0,0,0,0.196739309,0.557573365,1982.316205,41.12127166,3.156486327,0.327166825,0.005896722,0.102272846,0,52.59777962,3195131.25,539038.3867,229.5174551,262.9398756,0,0,0.011930446,0,1728909.03,282308.5983,384
9485,23860,0,0,0,0,118.9280084,0.566854047,2275605.278,12253.07531,3084.878309,1.226380628,2.696692098,0.732546114,0,2500.965856,182190031.7,59228023.9,5279.411586,4372.491664,5542.022068,8402.193628,2.922120473,0,3521509.179,1066815.616,21389
9486,23867,0,0,0,0,31.1924066,1.450472425,478990.02,6634.563386,9.531131662,0.194886284,5.268123997,1.711677373,0,2931.068202,106236473.3,371026.9316,647.7031684,323.9469055,402.4754047,0,0,0,565388.3388,1464.456991,37338
9487,23869,0,0,0,0,9.044057894,5.933767005,73384.93572,1929.756817,303.2884208,6.611121345,0.703946454,0,0,512.7843213,56814126.5,10274437.32,7664.87767,10278.32327,1063.458809,0,0.163983699,0,7347860.835,1315667.398,7352
9488,23872,0,0,0,0,3.60265977,3.081365622,29882208.02,187630.5673,2614.344129,0.474123892,125.1946425,13.79999604,0,15437.81418,2037401731,30077073.76,7964.712496,3085.394915,0,0,10.7014917,0,4182196.003,95255.65202,170114
9489,23873,0,0,0,0,221.8682749,4.54540611,2326268.972,41403.62619,157.1566583,4.853046065,467.6240401,275.2912027,0,20813.52489,1000685539,4428653.661,14683.13197,15126.30692,0,0,0,0,16755129.42,67284.81894,185294
9490,23874,0,0,0,0,167.3637075,2.297905224,1294372.144,22621.23153,272.9354624,2.705829264,299.0182845,165.6625847,0,13040.9178,560881347.1,6458533.498,5913.561258,4828.519487,0,0,0,0,6232044.392,79234.85512,66871
9491,19347,0,0,0,0,0.240640652,0,78876.31527,511.1591866,308.7467804,0.181188208,0.419944748,8.896490187,0,137.3413925,994795.6104,734890.8263,3637.035789,3702.113138,4625.775628,0,92.64692234,0,19984.98035,14223.39664,15064
9492,19348,0,0,0,0,0.129540729,0,9522.349491,126.2498017,57.3668738,0.422403868,0.322623914,3.559576908,0,52.38269705,154251.2813,72913.45416,1621.272778,1151.61074,842.5169411,1792.52254,20.31270067,0,693.5714461,348.5096192,6097
9493,19349,0,0,0,0,0,0,3815.679614,146.8616748,79.42094475,0,2.316369437,7.715944891,0,153.4064699,461910.2219,253448.9252,2704.997694,269.7955014,1864.826458,534.650254,5.26290593,0,5104.166292,2958.350921,18288
9494,19350,0,0,0,0,25.56684407,0,173863.1057,5484.104336,4634.165278,1.617965292,8.226949628,10.19749683,0,97.65373612,1343956.413,1141651.999,18072.1734,5411.186179,319759.8254,23397.29241,19.51302524,0,7255.286389,6089.502299,6015
9495,19351,0,0,0,0,0.647280042,0,1965.269794,550.4865465,472.1888432,0.062841394,0,0,0,1.808402521,49108.82227,42168.08789,40.27587509,79.85526848,12.62351799,0,0.000186477,0,1512.994751,1296.074585,89
9496,19352,0,0,0,0,0,0,0,0,0,0,0,0,19.03080297,0,0,0,0,0,0,0,0,0,0,0,0
9497,19353,0,29876.10616,0,11686.50863,0.400059337,0,0,0,0,0.019955845,0.085106668,3.34704714,0,19.89242773,3044935.549,2945309.434,5673.092255,7933.126493,82088.47437,152612.0595,0.330159549,0,0,0,2022
